x,y,filter_value,true_blob
2.938242259515819299e+00,1.908314053315134373e+00,-3.836524449207801557e-01,1.000000000000000000e+00
4.642266234059426289e+00,1.829396577291134252e+00,-1.523783577709649784e+00,1.000000000000000000e+00
3.591484079282581732e+00,1.391318849964384929e+00,-1.197442062659935802e+00,1.000000000000000000e+00
5.478083840015923300e+00,3.557810328010825085e+00,-7.153364331507635621e-01,1.000000000000000000e+00
5.629846856003354105e+00,3.075806217144547716e+00,-1.184489109888384073e+00,1.000000000000000000e+00
2.301360023476413552e+00,1.993896970658727286e+00,8.588297844810564852e-02,1.000000000000000000e+00
4.167027001446036216e+00,2.434784858001445507e+00,-7.542994574980949052e-01,1.000000000000000000e+00
5.828991574069755544e+00,4.793173898162248925e+00,1.857418104137288986e-02,1.000000000000000000e+00
5.764990239736782485e+00,1.887417207091821592e+00,-2.189829356194945564e+00,1.000000000000000000e+00
6.371675640542649788e+00,3.902138390876665142e+00,-1.014697312732759427e+00,1.000000000000000000e+00
4.175028378242793714e+00,3.940172282351563915e+00,4.057393535447719746e-01,1.000000000000000000e+00
4.046439469277618883e+00,1.213501642090154542e+00,-1.623159934444238894e+00,1.000000000000000000e+00
5.814045134994832331e+00,3.339482688213726735e+00,-1.097056091633973995e+00,1.000000000000000000e+00
4.628373132270317214e+00,2.919031999393001620e+00,-6.716546522266634289e-01,1.000000000000000000e+00
4.190482759621438902e+00,3.654800307913117496e+00,1.750873326260663776e-01,1.000000000000000000e+00
5.015875938485279129e+00,3.201543459758946053e+00,-6.983842660939014735e-01,1.000000000000000000e+00
4.976277175651589779e+00,1.610339270631424791e+00,-1.904832929718321521e+00,1.000000000000000000e+00
2.508889086274714852e+00,1.034269721974307998e-01,-1.508675320926462726e+00,1.000000000000000000e+00
5.269245488786747700e+00,1.569448809090103092e+00,-2.121999008121125296e+00,1.000000000000000000e+00
5.390977162808037626e+00,3.483620737658788880e+00,-7.175967683368520422e-01,1.000000000000000000e+00
5.331638443365376290e+00,1.585331783538803885e+00,-2.149215840798485821e+00,1.000000000000000000e+00
5.734139702275803607e+00,5.078076283263582624e+00,2.991402512475528352e-01,1.000000000000000000e+00
8.150849300989165158e+00,4.491301069531336232e+00,-1.685350554394872802e+00,1.000000000000000000e+00
5.020561170746512758e+00,1.794240984766104052e+00,-1.790543154925456459e+00,1.000000000000000000e+00
6.034852904982711763e+00,2.910266707875106995e+00,-1.569074756890516786e+00,1.000000000000000000e+00
5.552397099246850765e+00,2.293024922725781067e+00,-1.741284293559161478e+00,1.000000000000000000e+00
4.814027355136322406e+00,3.179244233169541634e+00,-5.878247643929076505e-01,1.000000000000000000e+00
5.628592399045604822e+00,3.654095106799388759e+00,-7.361238331399376777e-01,1.000000000000000000e+00
3.430605547931304677e+00,1.234015187183511664e+00,-1.217314014967893820e+00,1.000000000000000000e+00
5.031506054998631683e+00,1.412122988267718648e+00,-2.093216881790764372e+00,1.000000000000000000e+00
4.056106353419025368e+00,3.520417693787279756e+00,1.561731460636794633e-01,1.000000000000000000e+00
6.472283880835064451e+00,1.685054048574872620e+00,-2.794334862171066636e+00,1.000000000000000000e+00
4.905250159906187513e+00,3.226265157427626207e+00,-6.091983041616155781e-01,1.000000000000000000e+00
6.168296052292916443e+00,2.700185399692407007e+00,-1.816169962512387936e+00,1.000000000000000000e+00
2.886686008177467677e+00,3.541924745617839321e+00,9.133398411149346030e-01,1.000000000000000000e+00
6.702138015142838690e+00,3.065480067594234637e+00,-1.871496392831400124e+00,1.000000000000000000e+00
5.390876526811433145e+00,2.467671976912126475e+00,-1.503834000817189542e+00,1.000000000000000000e+00
4.202265008448472727e+00,4.156166181475139609e+00,5.556621448293506127e-01,1.000000000000000000e+00
5.845802863813355899e+00,3.671085126424522116e+00,-8.605201581677420775e-01,1.000000000000000000e+00
6.800857312232364116e+00,1.906764354300975572e+00,-2.830805666381021712e+00,1.000000000000000000e+00
4.223325958770243638e+00,3.114612745819456130e+00,-2.637923288491381135e-01,1.000000000000000000e+00
4.516882749106300388e+00,3.894273683426376476e+00,1.537406914880236619e-01,1.000000000000000000e+00
4.213264803850229612e+00,1.731224107492915332e+00,-1.328104959607921964e+00,1.000000000000000000e+00
5.187115481944269746e+00,3.222789214786634382e+00,-7.903763090177702288e-01,1.000000000000000000e+00
6.645327649063023756e+00,3.631628438368729839e+00,-1.397347258158323280e+00,1.000000000000000000e+00
5.874922748611357548e+00,3.469536563713006228e+00,-1.034949950924290540e+00,1.000000000000000000e+00
4.350145534441875128e+00,2.076492727917129688e+00,-1.147559842013393894e+00,1.000000000000000000e+00
5.281137062130212279e+00,2.626919795394355717e+00,-1.311091813201911815e+00,1.000000000000000000e+00
8.290316209070184073e+00,4.931201261532676128e+00,-1.433202306561730754e+00,1.000000000000000000e+00
6.170134124791485597e+00,3.568009543968972963e+00,-1.145675068591990531e+00,1.000000000000000000e+00
4.233101605305607862e+00,1.410401478168904710e+00,-1.588969387642217290e+00,1.000000000000000000e+00
4.715633070553582051e+00,3.094324208258275810e+00,-5.912422581783910447e-01,1.000000000000000000e+00
5.590425718897139795e+00,3.621338929936482209e+00,-7.373071311183098109e-01,1.000000000000000000e+00
6.081984770863978262e+00,2.273006940065569026e+00,-2.092132284276676746e+00,1.000000000000000000e+00
4.666661148697611949e+00,4.711109508597596474e+00,6.910913978445857309e-01,1.000000000000000000e+00
5.999635992182719590e+00,2.627183560712320620e+00,-1.765868344877453033e+00,1.000000000000000000e+00
4.782465714786583888e+00,2.855525891313541287e+00,-8.183829145663921167e-01,1.000000000000000000e+00
5.285281435655449833e+00,3.595589983640473886e+00,-5.640068244212953497e-01,1.000000000000000000e+00
9.024117037036065270e+00,3.617444613368290263e+00,-2.914664268575510864e+00,1.000000000000000000e+00
5.183788780064067403e+00,9.912938398261093020e-01,-2.515351849259456429e+00,1.000000000000000000e+00
4.862812512551108135e+00,4.463283754478931442e+00,3.750743903113411548e-01,1.000000000000000000e+00
7.003818160904489609e+00,5.498808973633391162e+00,-1.792389935065597240e-01,1.000000000000000000e+00
2.666037079337076232e+00,4.599848456638921057e+00,1.871850859381487320e+00,1.000000000000000000e+00
3.811609022058719543e+00,6.123868704239354699e-02,-2.366258745623021298e+00,1.000000000000000000e+00
6.266933506797698783e+00,4.505470360526040885e+00,-4.814174536604252652e-01,1.000000000000000000e+00
5.856438674453245063e+00,3.785617596897752346e+00,-7.786119138763946124e-01,1.000000000000000000e+00
3.431207148263943463e+00,6.115113891228634024e-01,-1.699486329323981026e+00,1.000000000000000000e+00
6.947266194345597334e+00,5.290972002658429041e+00,-3.042850918984848496e-01,1.000000000000000000e+00
5.756912409251888185e+00,6.845923411324363883e-01,-3.115649253341140845e+00,1.000000000000000000e+00
2.228929797924382061e+00,1.715306161671684260e+00,-8.386885568197083307e-02,1.000000000000000000e+00
2.552983010293797150e+00,2.816291081753027559e+00,5.630437194011939095e-01,1.000000000000000000e+00
4.894667856408626783e+00,1.271195766724118936e+00,-2.115637415062957327e+00,1.000000000000000000e+00
6.505101083887075752e+00,3.867949198916346809e+00,-1.125648320311831263e+00,1.000000000000000000e+00
4.064092363500267702e+00,2.702123648793464561e+00,-4.822085463307125841e-01,1.000000000000000000e+00
1.811677099594263929e+00,2.292202128293202357e+00,6.268441652351528504e-01,1.000000000000000000e+00
5.095820507516100051e+00,3.212042240154785677e+00,-7.408825806099551547e-01,1.000000000000000000e+00
5.709380085246555936e+00,3.362133715841241433e+00,-1.013247298647437900e+00,1.000000000000000000e+00
4.733364740515368929e+00,3.318092123603045174e+00,-4.292838102739690020e-01,1.000000000000000000e+00
6.505400552976062123e+00,3.030932207359481545e+00,-1.773653365628631740e+00,1.000000000000000000e+00
5.399186549457040130e+00,2.814925405294603333e+00,-1.240336895624286173e+00,1.000000000000000000e+00
4.258963512915466154e+00,3.556585746175069396e+00,5.570885478978619687e-02,1.000000000000000000e+00
4.332473237032276714e+00,3.399399734614707569e+00,-1.124955414521635333e-01,1.000000000000000000e+00
4.891828487580498930e+00,2.624319960076327618e+00,-1.066579073246960885e+00,1.000000000000000000e+00
4.237318113964832378e+00,2.315627334658392211e+00,-8.910332812105685729e-01,1.000000000000000000e+00
2.640455730842874882e+00,3.231748693138762896e+00,8.291991379744714230e-01,1.000000000000000000e+00
5.783732705405643770e+00,4.096819839352365378e+00,-4.917144996219894870e-01,1.000000000000000000e+00
5.123933614162801575e+00,5.289510996499815043e+00,8.491872456999018937e-01,1.000000000000000000e+00
3.973854459735720823e+00,1.849152555079185190e+00,-1.085229699543009740e+00,1.000000000000000000e+00
2.592827172629038390e+00,6.835442579865222967e-01,-1.112842081517411374e+00,1.000000000000000000e+00
8.061106928593678944e+00,4.943728422319797033e+00,-1.278362840756845475e+00,1.000000000000000000e+00
5.483110598583484929e+00,1.970000764712988905e+00,-1.947416367897440992e+00,1.000000000000000000e+00
7.631605325655808514e+00,2.832041200331798070e+00,-2.640741933892511994e+00,1.000000000000000000e+00
5.301639501816726607e+00,4.756219975861097460e+00,3.239126840633005933e-01,1.000000000000000000e+00
7.121862975322648559e+00,5.850215511115372635e+00,1.798422373190217832e-02,1.000000000000000000e+00
5.187004103705118219e+00,2.541019839574446770e+00,-1.317966164426487730e+00,1.000000000000000000e+00
3.128204342042002928e+00,5.994840459927468501e-01,-1.516922151875826241e+00,1.000000000000000000e+00
5.140473221564073825e+00,4.388952307613294579e+00,1.417197706327022744e-01,1.000000000000000000e+00
5.938346970897110388e+00,3.115210134098917560e+00,-1.349346091793782065e+00,1.000000000000000000e+00
3.571288121091058088e+00,3.134351105943472326e+00,1.643793185392388723e-01,1.000000000000000000e+00
6.785220871287821254e+00,3.690321126366786331e+00,-1.440507298785963286e+00,1.000000000000000000e+00
4.859960686291104004e+00,2.028813208843496252e+00,-1.507295974019612572e+00,1.000000000000000000e+00
6.878571839213273975e+00,6.270329332510520715e+00,4.971955237159560448e-01,1.000000000000000000e+00
2.541336522284954214e+00,2.472032173523515564e+00,3.039770208921743766e-01,1.000000000000000000e+00
4.756446558278385695e+00,2.420584833910569778e+00,-1.138532407495023602e+00,1.000000000000000000e+00
6.842605583144068859e+00,3.746019904327972938e+00,-1.433736991156597806e+00,1.000000000000000000e+00
5.634701858032984845e+00,4.019435757343698512e+00,-4.572345102643156078e-01,1.000000000000000000e+00
5.332228796412801231e+00,3.266804663160641553e+00,-8.482014660619607849e-01,1.000000000000000000e+00
2.077049359509711479e+00,2.064116883434729210e+00,2.822721816719266363e-01,1.000000000000000000e+00
6.110706981609768995e+00,1.502785589320130732e+00,-2.706438709952318167e+00,1.000000000000000000e+00
1.671944115425757271e+00,2.716760762839175225e+00,1.043918625502721964e+00,1.000000000000000000e+00
7.145844600934278645e+00,3.258588211991403583e+00,-2.003010712848767749e+00,1.000000000000000000e+00
3.549762897058677424e+00,6.264713874298233343e-01,-1.762981909827312510e+00,1.000000000000000000e+00
6.031631444629922179e+00,3.894432004509134959e+00,-8.053328915028071799e-01,1.000000000000000000e+00
2.805580850741903998e+00,4.150905686006358231e+00,1.436023935677295249e+00,1.000000000000000000e+00
6.752986036406442238e+00,4.530249257067998414e+00,-7.700264756139669764e-01,1.000000000000000000e+00
6.231305246747339766e+00,3.904632149789149409e+00,-9.238794118355051488e-01,1.000000000000000000e+00
6.241353553738292703e+00,4.163698536681755158e+00,-7.297360584365187863e-01,1.000000000000000000e+00
1.430395741047168823e+00,8.508620426045188090e-01,-2.472497497652944853e-01,1.000000000000000000e+00
3.794277668869577624e+00,2.727323600380842539e+00,-2.918479988532144964e-01,1.000000000000000000e+00
5.763953057742103425e+00,3.464072605032289420e+00,-9.689086197961988001e-01,1.000000000000000000e+00
7.305761657047023405e+00,4.603184994943843478e+00,-1.063615741434705164e+00,1.000000000000000000e+00
3.767091137169856552e+00,3.167362371319020209e+00,6.593875910513653793e-02,1.000000000000000000e+00
3.591737581854367534e+00,2.637516469899765958e+00,-2.330988458695235632e-01,1.000000000000000000e+00
9.020632600140249480e+00,4.069697452692796702e+00,-2.562433405374685336e+00,1.000000000000000000e+00
5.040344800724334995e+00,5.319856702725774156e+00,9.256051220449637018e-01,1.000000000000000000e+00
4.527741378660427252e+00,3.113534556712143075e+00,-4.573941489901613977e-01,1.000000000000000000e+00
5.070966412605347529e+00,4.991922425244530004e+00,6.524072324877399076e-01,1.000000000000000000e+00
4.912015755595639632e+00,3.171107419978504538e+00,-6.561722685320666715e-01,1.000000000000000000e+00
7.158432065919980047e+00,3.911991644780162591e+00,-1.505275215229887609e+00,1.000000000000000000e+00
5.470955985220919970e+00,4.379836505676717451e+00,-7.460964579037752953e-02,1.000000000000000000e+00
9.093354230013035888e+00,3.777535545413469364e+00,-2.834604330267234129e+00,1.000000000000000000e+00
5.266291678012018806e+00,3.230797867704736870e+00,-8.343153130739360268e-01,1.000000000000000000e+00
6.731566858772390916e+00,2.447567256333574637e+00,-2.368369979287635818e+00,1.000000000000000000e+00
3.799886307883604708e+00,1.036448679634949244e+00,-1.604064587979928902e+00,1.000000000000000000e+00
2.906104811559055534e+00,2.175169817231541014e+00,-1.567668320745503052e-01,1.000000000000000000e+00
5.797839322091404846e+00,5.202963608103585713e+00,3.554607013931906367e-01,1.000000000000000000e+00
5.374749592539201259e+00,1.940300783001541518e+00,-1.901784601511684381e+00,1.000000000000000000e+00
4.559004589300948318e+00,4.609238781233700344e+00,6.804200066051898643e-01,1.000000000000000000e+00
6.760320995487349549e+00,3.204178940074632553e+00,-1.800993049987865469e+00,1.000000000000000000e+00
4.876550396267131049e+00,4.339787074799978939e+00,2.707938865192957012e-01,1.000000000000000000e+00
3.656358152605497125e+00,3.341038928563200727e+00,2.704773087389000796e-01,1.000000000000000000e+00
8.625299277010391563e+00,3.597593451448321655e+00,-2.677481743167128947e+00,1.000000000000000000e+00
4.002989658480282209e+00,3.396619456450181485e+00,9.399409517690617000e-02,1.000000000000000000e+00
3.574428563649504120e+00,1.186853887455929790e+00,-1.344889015793499620e+00,1.000000000000000000e+00
6.645523041926626462e+00,4.502448404717968700e+00,-7.234935190555187301e-01,1.000000000000000000e+00
4.329476821239375717e+00,2.481819406568772202e+00,-8.207660902333044906e-01,1.000000000000000000e+00
3.434605843527380742e+00,2.668345690747267351e+00,-1.097365906083854203e-01,1.000000000000000000e+00
3.622812663117426446e+00,1.651853884182451937e+00,-1.015637514428142207e+00,1.000000000000000000e+00
8.166108095494143626e+00,3.866941345496825111e+00,-2.178240765454276584e+00,1.000000000000000000e+00
6.328912201911709445e+00,4.190108727369937114e+00,-7.647411434672964914e-01,1.000000000000000000e+00
5.988551159579341032e+00,2.599267991518077192e+00,-1.780454468513618105e+00,1.000000000000000000e+00
5.287941323475443767e+00,2.704594788119894844e+00,-1.255283401035002910e+00,1.000000000000000000e+00
5.850464061382904646e+00,3.492883151164204225e+00,-1.001392524101808235e+00,1.000000000000000000e+00
3.742227234199587471e+00,1.280977557218120788e+00,-1.378297773900490242e+00,1.000000000000000000e+00
5.124532694392887500e+00,2.766598698785702304e+00,-1.103818502606844110e+00,1.000000000000000000e+00
2.323753900495783231e+00,3.351021373954583105e+00,1.122058667106846208e+00,1.000000000000000000e+00
4.124287921578441818e+00,2.267930503815565935e+00,-8.563736023311285805e-01,1.000000000000000000e+00
3.384718356062679234e+00,3.094389228542872683e+00,2.515935575705640082e-01,1.000000000000000000e+00
4.907945012472075597e+00,2.016227308600316626e+00,-1.547422412057688934e+00,1.000000000000000000e+00
3.739525849449369499e+00,5.004284340877278581e-01,-1.980698846224147047e+00,1.000000000000000000e+00
6.050544329305449054e+00,2.175607437584778481e+00,-2.147606064423221106e+00,1.000000000000000000e+00
