point_id,time,x,y,z,strand,mass_regime
P08581,0.70827462,7.0894152,-4.78225047,0.07287914,lower,balanced_late
P08582,0.70829609,7.08171353,-5.02155715,0.1025875,lower,balanced_late
P08583,0.70837007,7.08776235,-5.01515827,0.36189199,lower,balanced_late
P08584,0.70839453,7.10623639,-4.88663267,0.20166064,lower,balanced_late
P08585,0.70853665,7.03880055,-0.07995319,-0.04345677,middle,balanced_late
P08586,0.70858356,7.0936283,-0.28765141,-0.16990006,middle,balanced_late
P08587,0.70858776,7.08421688,-0.1425451,-0.06328469,middle,balanced_late
P08588,0.70860313,7.10009361,0.15831426,-0.10465342,middle,balanced_late
P08589,0.70895641,7.10949503,-4.80892438,0.10700213,lower,balanced_late
P08590,0.70895928,7.10506899,-0.01121509,-0.15608064,middle,balanced_late
P08591,0.70920346,7.10149755,-4.87475469,0.32487462,lower,balanced_late
P08592,0.70922446,7.07428039,5.20598892,-0.44931713,upper,balanced_late
P08593,0.70926225,7.09174511,0.05456313,-0.02886196,middle,balanced_late
P08594,0.70931963,7.07455249,4.7880911,-0.28328244,upper,balanced_late
P08595,0.70938615,7.05143379,4.74622107,-0.33582765,upper,balanced_late
P08596,0.7094182,7.1105545,-4.81290787,0.11701445,lower,balanced_late
P08597,0.70948612,7.07462707,-0.14697931,-0.11674037,middle,balanced_late
P08598,0.70950201,7.10146551,4.84968052,-0.26857779,upper,balanced_late
P08599,0.70952095,7.08632902,4.89086966,-0.40344122,upper,balanced_late
P08600,0.70962416,7.10364245,4.869103,-0.30168475,upper,balanced_late
P08601,0.7098537,7.05387781,-5.05250792,0.21198756,lower,balanced_late
P08602,0.70989277,7.1004865,4.93032736,-0.3594648,upper,balanced_late
P08603,0.70999914,7.10867655,-0.10773035,-0.11835561,middle,balanced_late
P08604,0.71000687,7.05754436,4.81338064,-0.40396471,upper,balanced_late
P08605,0.71027459,7.11947061,-4.83410404,0.27166421,lower,balanced_late
P08606,0.71032057,7.09834242,-0.04741138,-0.13233218,middle,balanced_late
P08607,0.71055696,7.14524186,-4.88492716,0.27537391,lower,balanced_late
P08608,0.7105966,7.03525113,4.85472709,-0.36314683,upper,balanced_late
P08609,0.71074094,7.08196272,-4.90841751,0.23012721,lower,balanced_late
P08610,0.71074511,7.15518846,4.93436595,-0.33995762,upper,balanced_late
P08611,0.71075202,7.09259899,-0.04407287,-0.07967377,middle,balanced_late
P08612,0.71096573,7.10383209,-4.91624128,0.1214598,lower,balanced_late
P08613,0.71103675,7.10524908,0.12866293,-0.07241237,middle,balanced_late
P08614,0.71107699,7.09219141,-0.01139245,-0.21515153,middle,balanced_late
P08615,0.7111922,7.13968588,-4.91868684,0.25014355,lower,balanced_late
P08616,0.71121376,7.09995002,-4.89881189,0.19834045,lower,balanced_late
P08617,0.71130711,7.17827006,0.08838576,-0.15039085,middle,balanced_late
P08618,0.71142309,7.12210649,-5.0012316,0.19358404,lower,balanced_late
P08619,0.71155195,7.0501537,-4.81273274,0.12601872,lower,balanced_late
P08620,0.71189161,7.11028528,5.08148798,-0.37707267,upper,balanced_late
P08621,0.71202862,7.11482937,0.0120298,-0.00641724,middle,balanced_late
P08622,0.71202876,7.10804507,4.85921351,-0.36998884,upper,balanced_late
P08623,0.71204003,7.1282154,-5.06518755,0.32042167,lower,balanced_late
P08624,0.71249406,7.14572354,0.02180621,-0.08348604,middle,balanced_late
P08625,0.71258698,7.09678039,4.71071656,-0.38582573,upper,balanced_late
P08626,0.71262925,7.11420269,-4.81955833,0.25842731,lower,balanced_late
P08627,0.712657,7.14536963,0.03751435,-0.22295506,middle,balanced_late
P08628,0.71266045,7.09481922,-0.18627853,-0.19287852,middle,balanced_late
P08629,0.71293113,7.13728561,-4.92713559,-0.01292361,lower,balanced_late
P08630,0.71293669,7.156512,5.00531894,-0.36210889,upper,balanced_late
P08631,0.71299916,7.17185608,0.18241035,-0.17359231,middle,balanced_late
P08632,0.71311532,7.15091002,-4.92940127,0.16657563,lower,balanced_late
P08633,0.71313513,7.10785715,-5.04944076,0.29510643,lower,balanced_late
P08634,0.71334957,7.15013455,-4.78996724,0.08720028,lower,balanced_late
P08635,0.71336171,7.15993101,4.95961138,-0.30025071,upper,balanced_late
P08636,0.7134743,7.15953122,-4.87935901,0.25707219,lower,balanced_late
P08637,0.71354017,7.118413,4.78559464,-0.41993014,upper,balanced_late
P08638,0.71354113,7.14900298,4.83680359,-0.52023476,upper,balanced_late
P08639,0.71357701,7.15315049,4.85598758,-0.47879221,upper,balanced_late
P08640,0.71366324,7.13723311,-0.04117164,-0.12606263,middle,balanced_late
P08641,0.7137454,7.12118657,-0.12550672,-0.08515832,middle,balanced_late
P08642,0.71374764,7.15893447,-4.96069823,0.13497437,lower,balanced_late
P08643,0.71376811,7.12126786,4.77406477,-0.27006152,upper,balanced_late
P08644,0.71376992,7.12293138,4.87566969,-0.2513841,upper,balanced_late
P08645,0.71390763,7.11185097,0.06274123,-0.11177502,middle,balanced_late
P08646,0.71399316,7.11504694,-0.07718101,0.02738586,middle,balanced_late
P08647,0.71408956,7.11644261,-0.06282055,-0.07301715,middle,balanced_late
P08648,0.71413647,7.18653968,-4.76542096,0.25243572,lower,balanced_late
P08649,0.7142435,7.10762128,0.00722072,-0.24009119,middle,balanced_late
P08650,0.7143013,7.16630646,-5.00017087,0.11921404,lower,balanced_late
P08651,0.71439558,7.13566593,0.12406412,-0.12033218,middle,balanced_late
P08652,0.71457708,7.15015032,-4.78669928,0.20786036,lower,balanced_late
P08653,0.71459486,7.16518107,-4.97680003,0.31684697,lower,balanced_late
P08654,0.71460915,7.19853983,-5.06630395,0.02950779,lower,balanced_late
P08655,0.71467854,7.13114238,4.972836,-0.39348181,upper,balanced_late
P08656,0.71473358,7.13181953,-4.91368956,0.03866069,lower,balanced_late
P08657,0.71475021,7.16145872,4.76597779,-0.4313791,upper,balanced_late
P08658,0.71475199,7.16446571,-4.75838968,0.18766855,lower,balanced_late
P08659,0.7147665,7.13521558,-4.90805028,0.26967893,lower,balanced_late
P08660,0.71479566,7.12227681,4.96499093,-0.46133084,upper,balanced_late
P08661,0.7148287,7.15481689,-0.2131932,-0.19040486,middle,balanced_late
P08662,0.71487016,7.17003174,4.82898981,-0.37841384,upper,balanced_late
P08663,0.71496885,7.11000324,4.79853477,-0.38947155,upper,balanced_late
P08664,0.71498837,7.15342307,4.86042724,-0.31161299,upper,balanced_late
P08665,0.7151013,7.15064683,4.96941117,-0.32664241,upper,balanced_late
P08666,0.71515463,7.1404321,-4.88312917,0.2479716,lower,balanced_late
P08667,0.71524748,7.17171569,-4.85227889,0.26682894,lower,balanced_late
P08668,0.71525335,7.17058915,4.93538692,-0.44342453,upper,balanced_late
P08669,0.71532589,7.14954102,4.89201256,-0.42692465,upper,balanced_late
P08670,0.71537037,7.16424906,-4.86685447,0.04102265,lower,balanced_late
P08671,0.71543026,7.1483646,5.02453107,-0.32470505,upper,balanced_late
P08672,0.71555961,7.17603492,4.87664462,-0.4453414,upper,balanced_late
P08673,0.71556894,7.18948307,-4.93469325,0.21932997,lower,balanced_late
P08674,0.71564571,7.12167579,-5.18932181,0.22948808,lower,balanced_late
P08675,0.7156818,7.19034232,-4.99249888,0.21634946,lower,balanced_late
P08676,0.71568856,7.15206753,4.91541711,-0.34885117,upper,balanced_late
P08677,0.71569761,7.1060732,-5.15086263,0.07187485,lower,balanced_late
P08678,0.71572351,7.16943814,-4.91511097,0.23059036,lower,balanced_late
P08679,0.71583273,7.10592969,4.85088847,-0.32783085,upper,balanced_late
P08680,0.7158524,7.11983447,-4.99701074,0.05786654,lower,balanced_late
P08681,0.71585257,7.19026521,-4.89742242,0.17691432,lower,balanced_late
P08682,0.71621976,7.16908886,-0.03919311,-0.19530566,middle,balanced_late
P08683,0.7163033,7.12761067,-4.94233576,0.13347371,lower,balanced_late
P08684,0.71631977,7.15017537,-5.02914824,0.21300364,lower,balanced_late
P08685,0.71634304,7.13070001,-5.04855492,0.25138279,lower,balanced_late
P08686,0.71643572,7.13837642,-4.91153769,0.1334275,lower,balanced_late
P08687,0.71650719,7.20501955,-5.00505187,0.03811098,lower,balanced_late
P08688,0.71664578,7.13991744,-5.05910275,0.23250227,lower,balanced_late
P08689,0.71670351,7.18763742,-4.84289573,0.16314629,lower,balanced_late
P08690,0.71673199,7.18972564,5.07912307,-0.25851204,upper,balanced_late
P08691,0.71683464,7.14842724,0.04365759,-0.30177353,middle,balanced_late
P08692,0.71683956,7.16836685,5.05937593,-0.51111737,upper,balanced_late
P08693,0.71716827,7.15038197,5.04493472,-0.42771565,upper,balanced_late
P08694,0.71728603,7.18656378,4.83013444,-0.43026332,upper,balanced_late
P08695,0.71729043,7.12341475,4.94563308,-0.34136202,upper,balanced_late
P08696,0.7172964,7.14550336,-4.94335551,0.21031362,lower,balanced_late
P08697,0.7174825,7.12129987,-0.10616206,-0.3127561,middle,balanced_late
P08698,0.7175249,7.1886098,4.86619371,-0.41133038,upper,balanced_late
P08699,0.71755946,7.22266713,-0.01419429,-0.16176352,middle,balanced_late
P08700,0.71763439,7.13796337,4.93253583,-0.29437527,upper,balanced_late
P08701,0.71771351,7.16169664,0.01237963,-0.24717433,middle,balanced_late
P08702,0.71785828,7.12132074,0.00680086,-0.19486998,middle,balanced_late
P08703,0.71792037,7.18231739,-4.99177627,0.13029716,lower,balanced_late
P08704,0.71822153,7.18018745,4.8472686,-0.41075914,upper,balanced_late
P08705,0.71832048,7.20723279,0.08365922,-0.13889865,middle,balanced_late
P08706,0.71834293,7.20207166,4.59804589,-0.3534799,upper,balanced_late
P08707,0.71837049,7.19201933,-0.04422894,-0.16446719,middle,balanced_late
P08708,0.71870404,7.2148741,-0.08779224,-0.03584708,middle,balanced_late
P08709,0.71875216,7.20037181,-4.81845788,0.08405812,lower,balanced_late
P08710,0.71876015,7.17253587,-0.02196632,-0.204892,middle,balanced_late
P08711,0.71890824,7.17260833,4.91797692,-0.36886876,upper,balanced_late
P08712,0.71902979,7.1595692,-4.84719669,0.15145976,lower,balanced_late
P08713,0.71911594,7.20197503,4.97423875,-0.48258279,upper,balanced_late
P08714,0.71914366,7.2010292,0.11820697,-0.12101062,middle,balanced_late
P08715,0.7192656,7.20330579,4.89045305,-0.26212332,upper,balanced_late
P08716,0.71931672,7.20225181,4.72141501,-0.31853949,upper,balanced_late
P08717,0.71941466,7.20720267,-4.71788744,0.09003935,lower,balanced_late
P08718,0.7194341,7.1783821,-4.94832836,0.16676175,lower,balanced_late
P08719,0.71949015,7.17477136,4.75813061,-0.42936693,upper,balanced_late
P08720,0.71973173,7.19079475,4.9611754,-0.51530724,upper,balanced_late
P08721,0.71978228,7.18726444,-4.94602607,0.16436428,lower,balanced_late
P08722,0.71988446,7.25232057,4.81636435,-0.35906747,upper,balanced_late
P08723,0.71993217,7.20130416,4.91091287,-0.51753753,upper,balanced_late
P08724,0.72000176,7.16401768,0.09413024,-0.19141737,middle,balanced_late
P08725,0.72022376,7.16919696,4.90907996,-0.2999388,upper,balanced_late
P08726,0.72022458,7.20824571,4.87901297,-0.47513141,upper,balanced_late
P08727,0.72028881,7.22914322,-5.01148122,0.01464913,lower,balanced_late
P08728,0.72037076,7.211164,-5.07962975,0.08321411,lower,balanced_late
P08729,0.72041085,7.19887706,-0.21835221,-0.30856607,middle,balanced_late
P08730,0.72049303,7.24734758,-0.2675782,-0.10112819,middle,balanced_late
P08731,0.72052839,7.18982751,0.08611461,-0.18169783,middle,balanced_late
P08732,0.72057839,7.20960084,0.07692519,-0.24531522,middle,balanced_late
P08733,0.72066403,7.17190872,-4.87699117,0.20508986,lower,balanced_late
P08734,0.72068535,7.20613145,0.23565472,-0.20078571,middle,balanced_late
P08735,0.72097948,7.19388768,4.87197698,-0.39187911,upper,balanced_late
P08736,0.72100323,7.1894,4.73793026,-0.30943461,upper,balanced_late
P08737,0.72119186,7.1916026,0.13947994,-0.13569767,middle,balanced_late
P08738,0.72194916,7.20406482,-0.18502138,-0.33512354,middle,balanced_late
P08739,0.72199754,7.19497106,4.87631459,-0.44923975,upper,balanced_late
P08740,0.72207364,7.19190979,4.92951355,-0.39856464,upper,balanced_late
P08741,0.72214438,7.22562128,-0.21352627,-0.25635287,middle,balanced_late
P08742,0.72244777,7.2088686,-0.13734989,-0.17279071,middle,balanced_late
P08743,0.72261139,7.2066671,0.0045492,-0.14372519,middle,balanced_late
P08744,0.72291726,7.2261333,0.10900857,-0.19756838,middle,balanced_late
P08745,0.72310194,7.2099922,4.64606689,-0.42648061,upper,balanced_late
P08746,0.72314762,7.28627356,-4.80644345,0.24096669,lower,balanced_late
P08747,0.72317276,7.25979195,-0.28060525,-0.20545431,middle,balanced_late
P08748,0.72321229,7.22945465,0.0844827,-0.25382919,middle,balanced_late
P08749,0.72328744,7.23297866,4.92113788,-0.36731144,upper,balanced_late
P08750,0.72335716,7.19107687,4.77073432,-0.44800679,upper,balanced_late
P08751,0.7233687,7.2576015,4.847731,-0.47891413,upper,balanced_late
P08752,0.72339586,7.21727912,-4.9481997,0.15615107,lower,balanced_late
P08753,0.72341886,7.22265818,4.96200633,-0.48436924,upper,balanced_late
P08754,0.72342803,7.21159042,-4.9466732,0.22155614,lower,balanced_late
P08755,0.72343118,7.18401695,4.98546753,-0.548377,upper,balanced_late
P08756,0.72349313,7.20725821,-5.02464364,0.15758516,lower,balanced_late
P08757,0.72353876,7.2505509,0.02443083,-0.27453895,middle,balanced_late
P08758,0.72359864,7.26894345,-5.0442719,0.19629027,lower,balanced_late
P08759,0.72366207,7.21899596,-4.88720182,0.14216647,lower,balanced_late
P08760,0.7237531,7.23367489,-4.79570321,0.22386,lower,balanced_late
P08761,0.72378962,7.22234261,4.98367896,-0.37154183,upper,balanced_late
P08762,0.72384226,7.21698051,4.86626501,-0.42791073,upper,balanced_late
P08763,0.72395289,7.25023367,-4.95546513,0.27978889,lower,balanced_late
P08764,0.72401974,7.2167404,-0.1772464,-0.29473205,middle,balanced_late
P08765,0.72408752,7.22581351,4.90643567,-0.53141079,upper,balanced_late
P08766,0.72414176,7.24942944,-0.01971941,-0.21187972,middle,balanced_late
P08767,0.7243395,7.20490829,-0.0182436,-0.0596836,middle,balanced_late
P08768,0.72435787,7.24773619,-4.79509178,0.13515309,lower,balanced_late
P08769,0.72446149,7.2618383,-0.09602656,-0.24055255,middle,balanced_late
P08770,0.72449379,7.28325825,4.79556546,-0.47189967,upper,balanced_late
P08771,0.72452573,7.23103177,4.86628149,-0.41880284,upper,balanced_late
P08772,0.72462443,7.18983775,0.03871394,-0.16140642,middle,balanced_late
P08773,0.72463952,7.20965024,-4.79038064,-0.1356941,lower,balanced_late
P08774,0.72466359,7.23312391,-0.19161452,-0.21309583,middle,balanced_late
P08775,0.72466604,7.28513901,0.00349228,-0.17233066,middle,balanced_late
P08776,0.72467509,7.22159503,-0.00940828,-0.17815908,middle,balanced_late
P08777,0.72468635,7.26218129,4.82706479,-0.37971348,upper,balanced_late
P08778,0.72473255,7.24993056,-4.91231304,-0.0103759,lower,balanced_late
P08779,0.72486455,7.26266444,-0.03020133,-0.12258545,middle,balanced_late
P08780,0.72490148,7.21571174,-4.89259344,0.1800595,lower,balanced_late
P08781,0.72493397,7.29959689,4.89834513,-0.31634209,upper,balanced_late
P08782,0.72559311,7.20260799,4.90662414,-0.36233757,upper,balanced_late
P08783,0.72572941,7.23216577,-4.95748435,0.11680347,lower,balanced_late
P08784,0.72574774,7.28490204,-5.01721995,0.12760557,lower,balanced_late
P08785,0.72607836,7.29189878,4.89858402,-0.59221615,upper,balanced_late
P08786,0.72610899,7.31094123,-5.13882228,0.14518868,lower,balanced_late
P08787,0.72620503,7.29499534,-4.9518736,0.18188459,lower,balanced_late
P08788,0.72627221,7.26444172,4.9538824,-0.51632463,upper,balanced_late
P08789,0.72642092,7.23132894,-4.91857246,0.19858916,lower,balanced_late
P08790,0.72650719,7.2868463,4.89820933,-0.33094297,upper,balanced_late
P08791,0.72674923,7.22296871,4.57269077,-0.39891106,upper,balanced_late
P08792,0.72676842,7.27363098,-0.00578061,-0.1854744,middle,balanced_late
P08793,0.72678287,7.26046678,4.91016036,-0.34597488,upper,balanced_late
P08794,0.72683107,7.26964103,4.88572032,-0.57571231,upper,balanced_late
P08795,0.7269234,7.2645812,-4.88930685,0.0973767,lower,balanced_late
P08796,0.72693947,7.25979196,-4.79647245,0.19415424,lower,balanced_late
P08797,0.7271294,7.29208898,-5.09405154,0.02982002,lower,balanced_late
P08798,0.72736511,7.23771795,-5.05882322,0.15904457,lower,balanced_late
P08799,0.72745616,7.28328936,4.9084888,-0.26474983,upper,balanced_late
P08800,0.72751565,7.31321187,-0.16109659,-0.02298535,middle,balanced_late
P08801,0.72751689,7.25822161,-4.82128393,0.19599644,lower,balanced_late
P08802,0.72753356,7.27030698,-0.01594851,-0.21347952,middle,balanced_late
P08803,0.72766693,7.26050872,5.09328133,-0.45505075,upper,balanced_late
P08804,0.72770767,7.26645802,4.79940329,-0.42926143,upper,balanced_late
P08805,0.7278003,7.23087281,-4.89764659,0.04843186,lower,balanced_late
P08806,0.72786086,7.27361756,0.13865025,-0.11391232,middle,balanced_late
P08807,0.72792218,7.29016419,-5.01239599,0.10140735,lower,balanced_late
P08808,0.72793594,7.27576164,-0.00839648,-0.13545856,middle,balanced_late
P08809,0.72809864,7.28833852,-4.94402362,0.19864556,lower,balanced_late
P08810,0.7282594,7.33591713,0.0318664,-0.24000887,middle,balanced_late
P08811,0.72843876,7.23982551,-5.02649276,0.18792622,lower,balanced_late
P08812,0.72848883,7.30639705,-0.01306283,-0.31781072,middle,balanced_late
P08813,0.72849683,7.27560553,-4.92784808,0.13902822,lower,balanced_late
P08814,0.72851666,7.2988733,4.77893645,-0.35447846,upper,balanced_late
P08815,0.72854636,7.32239408,4.97685492,-0.28199232,upper,balanced_late
P08816,0.72862299,7.2996666,-0.16528302,-0.1597963,middle,balanced_late
P08817,0.72866852,7.30564046,-0.17265082,-0.29112805,middle,balanced_late
P08818,0.72876456,7.32856836,4.74285107,-0.44584281,upper,balanced_late
P08819,0.72877181,7.28070971,-5.03601297,0.02665355,lower,balanced_late
P08820,0.72892468,7.31981481,5.03453334,-0.38454601,upper,balanced_late
P08821,0.72902581,7.25582028,-5.11112446,0.11627559,lower,balanced_late
P08822,0.72913342,7.29959772,4.93270099,-0.40282366,upper,balanced_late
P08823,0.72918757,7.31773715,4.92375351,-0.44606781,upper,balanced_late
P08824,0.72931561,7.31939057,-5.12990208,0.06323207,lower,balanced_late
P08825,0.72936221,7.26798582,-4.94003178,0.22535727,lower,balanced_late
P08826,0.72946648,7.32304801,-0.02801572,-0.15143743,middle,balanced_late
P08827,0.72962987,7.3208149,0.03031797,-0.27982624,middle,balanced_late
P08828,0.7299629,7.29982908,-0.03001227,-0.49443265,middle,balanced_late
P08829,0.73008919,7.28854214,4.86024579,-0.52541672,upper,balanced_late
P08830,0.73013388,7.3021506,-4.97333713,0.07696778,lower,balanced_late
P08831,0.73015039,7.29634862,-5.0459263,0.15133274,lower,balanced_late
P08832,0.73027313,7.35810648,4.88645877,-0.41325674,upper,balanced_late
P08833,0.73061925,7.31953593,-0.10517951,-0.27902595,middle,balanced_late
P08834,0.73064857,7.33672673,-0.0391787,-0.1627307,middle,balanced_late
P08835,0.73067684,7.35438829,-4.76560928,0.07145031,lower,balanced_late
P08836,0.73077443,7.28480104,-0.24003821,-0.17665461,middle,balanced_late
P08837,0.73083613,7.29395505,-0.20615939,-0.13984078,middle,balanced_late
P08838,0.73088005,7.31145144,-0.09556643,-0.25540721,middle,balanced_late
P08839,0.7308956,7.31192,-5.16203703,0.0947075,lower,balanced_late
